3006262011,"Clothing, Shoes & Jewelry/Boys/Clothing/Sweaters/Vests",department_name:boys AND item_type_keyword:sweater-vests,See Available Refinements
3455631,"Clothing, Shoes & Jewelry/Boys/Clothing/Swim",,See Available Refinements
673135011,"Clothing, Shoes & Jewelry/Boys/Clothing/Swim/Board Shorts",department_name:boys AND item_type_keyword:fashion-board-shorts,See Available Refinements
1288616011,"Clothing, Shoes & Jewelry/Boys/Clothing/Swim/Rash Guard Shirts",department_name:boys AND item_type_keyword:rash-guard-shirts,See Available Refinements
6259169011,"Clothing, Shoes & Jewelry/Boys/Clothing/Swim/Sunsuits",department_name:boys AND item_type_keyword:swimwear-sunsuits,See Available Refinements
6259165011,"Clothing, Shoes & Jewelry/Boys/Clothing/Swim/Swimwear Sets",,See Available Refinements
6259166011,"Clothing, Shoes & Jewelry/Boys/Clothing/Swim/Swimwear Sets/Cover-Up Sets",department_name:boys AND item_type_keyword:swimwear-cover-up-sets,See Available Refinements
6259167011,"Clothing, Shoes & Jewelry/Boys/Clothing/Swim/Swimwear Sets/Rash Guard Sets",department_name:boys AND item_type_keyword:rash-guard-sets,See Available Refinements
6259168011,"Clothing, Shoes & Jewelry/Boys/Clothing/Swim/Swimwear Sets/T-Shirt Sets",department_name:boys AND item_type_keyword:swimwear-t-shirt-sets,See Available Refinements
673137011,"Clothing, Shoes & Jewelry/Boys/Clothing/Swim/Trunks",department_name:boys AND item_type_keyword:fashion-swim-trunks,See Available Refinements
2422483011,"Clothing, Shoes & Jewelry/Boys/Clothing/Tops & Tees",,See Available Refinements
1045982,"Clothing, Shoes & Jewelry/Boys/Clothing/Tops & Tees/Polos",department_name:boys AND item_type_keyword:polo-shirts,See Available Refinements
1045980,"Clothing, Shoes & Jewelry/Boys/Clothing/Tops & Tees/Tank Tops",department_name:boys AND item_type_keyword:tank-top-and-cami-shirts,See Available Refinements
1288961011,"Clothing, Shoes & Jewelry/Boys/Clothing/Tops & Tees/Tees",department_name:boys AND item_type_keyword:fashion-t-shirts,See Available Refinements
1046028,"Clothing, Shoes & Jewelry/Boys/Clothing/Underwear",,See Available Refinements
1046040,"Clothing, Shoes & Jewelry/Boys/Clothing/Underwear/Boxer Briefs",department_name:boys AND item_type_keyword:boxer-briefs,See Available Refinements
1046032,"Clothing, Shoes & Jewelry/Boys/Clothing/Underwear/Boxers",department_name:boys AND item_type_keyword:boxer-shorts,See Available Refinements
1046034,"Clothing, Shoes & Jewelry/Boys/Clothing/Underwear/Briefs",department_name:boys AND item_type_keyword:briefs-underwear,See Available Refinements
1046036,"Clothing, Shoes & Jewelry/Boys/Clothing/Underwear/Thermal Underwear",,See Available Refinements
5888812011,"Clothing, Shoes & Jewelry/Boys/Clothing/Underwear/Thermal Underwear/Bottoms",department_name:boys AND item_type_keyword:thermal-underwear-bottoms,See Available Refinements
5888813011,"Clothing, Shoes & Jewelry/Boys/Clothing/Underwear/Thermal Underwear/Sets",department_name:boys AND item_type_keyword:thermal-underwear-sets,See Available Refinements
5888811011,"Clothing, Shoes & Jewelry/Boys/Clothing/Underwear/Thermal Underwear/Tops",department_name:boys AND item_type_keyword:thermal-underwear-tops,See Available Refinements
5888814011,"Clothing, Shoes & Jewelry/Boys/Clothing/Underwear/Thermal Underwear/Union Suits",department_name:boys AND item_type_keyword:thermal-underwear-union-suits,See Available Refinements
1046038,"Clothing, Shoes & Jewelry/Boys/Clothing/Underwear/Undershirts",department_name:boys AND item_type_keyword:undershirts,See Available Refinements
3880611,"Clothing, Shoes & Jewelry/Boys/Jewelry",,
3880801,"Clothing, Shoes & Jewelry/Boys/Jewelry/Bracelets",department_name:boys AND item_type_keyword:bracelets,
3880851,"Clothing, Shoes & Jewelry/Boys/Jewelry/Cuff Links",department_name:boys AND item_type_keyword:cuff-links,
3880841,"Clothing, Shoes & Jewelry/Boys/Jewelry/Necklaces",department_name:boys AND item_type_keyword:necklaces,
9523410011,"Clothing, Shoes & Jewelry/Boys/Jewelry/Religious",department_name:boys AND item_type_keyword:jewelry AND thesaurus_subject_keywords:religious-symbols,
9523488011,"Clothing, Shoes & Jewelry/Boys/Jewelry/Religious/Bracelets",department_name:boys AND item_type_keyword:bracelets AND thesaurus_subject_keywords:religious-symbols,
9523489011,"Clothing, Shoes & Jewelry/Boys/Jewelry/Religious/Necklaces & Pendants",,See Available Refinements
9523490011,"Clothing, Shoes & Jewelry/Boys/Jewelry/Religious/Necklaces & Pendants/Pendant Necklaces",department_name:boys AND item_type_keyword:pendant-necklaces AND thesaurus_subject_keywords:religious-symbols,See Available Refinements
9523491011,"Clothing, Shoes & Jewelry/Boys/Jewelry/Religious/Necklaces & Pendants/Pendants Only",department_name:boys AND item_type_keyword:pendants AND thesaurus_subject_keywords:religious-symbols,See Available Refinements
9523492011,"Clothing, Shoes & Jewelry/Boys/Jewelry/Religious/Rings",department_name:boys AND item_type_keyword:rings AND thesaurus_subject_keywords:religious-symbols,
9523493011,"Clothing, Shoes & Jewelry/Boys/Jewelry/Religious/Tie Pins & Clips",,
9523495011,"Clothing, Shoes & Jewelry/Boys/Jewelry/Religious/Tie Pins & Clips/Tie Clips",department_name:boys AND item_type_keyword:tie-clips AND thesaurus_subject_keywords:religious-symbols,
9523494011,"Clothing, Shoes & Jewelry/Boys/Jewelry/Religious/Tie Pins & Clips/Tie Pins",department_name:boys AND item_type_keyword:tie-pins AND thesaurus_subject_keywords:religious-symbols,
3880891,"Clothing, Shoes & Jewelry/Boys/Jewelry/Rings",department_name:boys AND item_type_keyword:rings,
3880921,"Clothing, Shoes & Jewelry/Boys/Jewelry/Tie Clips",department_name:boys AND item_type_keyword:tie-clips,
679182011,"Clothing, Shoes & Jewelry/Boys/Shoes",,See Available Refinements
6127768011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic",,See Available Refinements
3420512011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Baseball & Softball",,See Available Refinements
3420513011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Baseball & Softball/Baseball",department_name:boys AND item_type_keyword:baseball-shoes,See Available Refinements
3420514011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Baseball & Softball/Softball",department_name:boys AND item_type_keyword:softball-shoes,See Available Refinements
3420515011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Basketball",department_name:boys AND item_type_keyword:basketball-shoes,See Available Refinements
3420517011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Boating",department_name:boys AND item_type_keyword:athletic-boating-shoes,See Available Refinements
3420519011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Bowling",department_name:boys AND item_type_keyword:bowling-shoes,See Available Refinements
3420518011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Boxing",department_name:boys AND item_type_keyword:boxing-shoes,See Available Refinements
3420520011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Cheerleading",department_name:boys AND item_type_keyword:cheerleading-shoes,See Available Refinements
3420522011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Cricket",department_name:boys AND item_type_keyword:cricket-shoes,See Available Refinements
3420524011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Cycling",department_name:boys AND item_type_keyword:cycling-footwear,See Available Refinements
3420525011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Dance",department_name:boys AND item_type_keyword:dance-shoes,See Available Refinements
3420526011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Equestrian Sport Boots",department_name:boys AND item_type_keyword:equestrian-boots,See Available Refinements
3420527011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Field Hockey & Lacrosse",,See Available Refinements
3420528011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Field Hockey & Lacrosse/Field Hockey",department_name:boys AND item_type_keyword:field-hockey-shoes,See Available Refinements
3420529011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Field Hockey & Lacrosse/Lacrosse",department_name:boys AND item_type_keyword:lacrosse-shoes,See Available Refinements
3420523011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Fitness & Cross-Training",department_name:boys AND item_type_keyword:cross-trainer-shoes,See Available Refinements
3420530011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Football",department_name:boys AND item_type_keyword:football-shoes,See Available Refinements
3420531011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Futsal",department_name:boys AND item_type_keyword:futsal-shoes,See Available Refinements
3420532011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Golf",department_name:boys AND item_type_keyword:golf-shoes,See Available Refinements
3420533011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Gymnastics",department_name:boys AND item_type_keyword:gymnastics-shoes,See Available Refinements
3420534011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Handball",department_name:boys AND item_type_keyword:american-handball-shoes,See Available Refinements
3420542011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Racquet Sports",,See Available Refinements
3420544011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Racquet Sports/Badminton",department_name:boys AND item_type_keyword:badminton-shoes,See Available Refinements
3420546011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Racquet Sports/Racquetball",department_name:boys AND item_type_keyword:racquetball-shoes,See Available Refinements
3420545011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Racquet Sports/Squash",department_name:boys AND item_type_keyword:squash-shoes,See Available Refinements
3420543011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Racquet Sports/Tennis",department_name:boys AND item_type_keyword:tennis-shoes,See Available Refinements
3420549011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Rugby",department_name:boys AND item_type_keyword:rugby-shoes,See Available Refinements
3420550011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Running",department_name:boys AND item_type_keyword:running-shoes,See Available Refinements
3420552011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Skateboarding",department_name:boys AND item_type_keyword:skateboarding-shoes,See Available Refinements
3420554011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Soccer",department_name:boys AND item_type_keyword:soccer-shoes,See Available Refinements
3420555011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Sport Sandals",department_name:boys AND item_type_keyword:athletic-sandals,See Available Refinements
3420556011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Track & Field & Cross Country",,See Available Refinements
3420558011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Track & Field & Cross Country/Cross Country",department_name:boys AND item_type_keyword:cross-country-running-shoes,See Available Refinements
3420557011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Track & Field & Cross Country/Track & Field",department_name:boys AND item_type_keyword:track-shoes,See Available Refinements
3420551011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Trail Running",department_name:boys AND item_type_keyword:trail-runners,See Available Refinements
3420559011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Volleyball",department_name:boys AND item_type_keyword:volleyball-shoes,See Available Refinements
3420560011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Walking",department_name:boys AND item_type_keyword:walking-shoes,See Available Refinements
3420561011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Water Shoes",department_name:boys AND item_type_keyword:athletic-water-shoes,See Available Refinements
3420562011,"Clothing, Shoes & Jewelry/Boys/Shoes/Athletic/Wrestling",department_name:boys AND item_type_keyword:wrestling-shoes,See Available Refinements
3420707011,"Clothing, Shoes & Jewelry/Boys/Shoes/Boots",department_name:boys AND item_type_keyword:boots,See Available Refinements
3420708011,"Clothing, Shoes & Jewelry/Boys/Shoes/Clogs & Mules",department_name:boys AND item_type_keyword:clogs-and-mules-shoes,See Available Refinements
3420712011,"Clothing, Shoes & Jewelry/Boys/Shoes/Loafers",department_name:boys AND item_type_keyword:loafers-shoes,See Available Refinements
6127764011,"Clothing, Shoes & Jewelry/Boys/Shoes/Outdoor",,See Available Refinements
3420535011,"Clothing, Shoes & Jewelry/Boys/Shoes/Outdoor/Hiking & Trekking",,See Available Refinements
3420536011,"Clothing, Shoes & Jewelry/Boys/Shoes/Outdoor/Hiking & Trekking/Backpacking Boots",department_name:boys AND item_type_keyword:backpacking-boots,See Available Refinements
3420537011,"Clothing, Shoes & Jewelry/Boys/Shoes/Outdoor/Hiking & Trekking/Hiking Boots",department_name:boys AND item_type_keyword:hiking-boots,See Available Refinements
3420538011,"Clothing, Shoes & Jewelry/Boys/Shoes/Outdoor/Hiking & Trekking/Hiking Shoes",department_name:boys AND item_type_keyword:hiking-shoes,See Available Refinements
3420539011,"Clothing, Shoes & Jewelry/Boys/Shoes/Outdoor/Hiking & Trekking/Mountaineering Boots",department_name:boys AND item_type_keyword:mountaineering-boots,See Available Refinements
3420540011,"Clothing, Shoes & Jewelry/Boys/Shoes/Outdoor/Hunting",department_name:boys AND item_type_keyword:hunting-shoes,See Available Refinements
3420547011,"Clothing, Shoes & Jewelry/Boys/Shoes/Outdoor/Rain Boots",department_name:boys AND item_type_keyword:rain-boots,See Available Refinements
3420548011,"Clothing, Shoes & Jewelry/Boys/Shoes/Outdoor/Rock Climbing",department_name:boys AND item_type_keyword:climbing-shoes,See Available Refinements
5658906011,"Clothing, Shoes & Jewelry/Boys/Shoes/Outdoor/Snow Boots",department_name:boys AND item_type_keyword:snow-boots,See Available Refinements
3420553011,"Clothing, Shoes & Jewelry/Boys/Shoes/Outdoor/Snow Sneakers",department_name:boys AND item_type_keyword:snow-sneakers,See Available Refinements
3420555011,"Clothing, Shoes & Jewelry/Boys/Shoes/Outdoor/Sport Sandals",department_name:boys AND item_type_keyword:athletic-sandals,See Available Refinements
3420551011,"Clothing, Shoes & Jewelry/Boys/Shoes/Outdoor/Trail Running",department_name:boys AND item_type_keyword:trail-runners,See Available Refinements
3420561011,"Clothing, Shoes & Jewelry/Boys/Shoes/Outdoor/Water Shoes",department_name:boys AND item_type_keyword:athletic-water-shoes,See Available Refinements
3420713011,"Clothing, Shoes & Jewelry/Boys/Shoes/Oxfords",department_name:boys AND item_type_keyword:oxfords-shoes,See Available Refinements
3420714011,"Clothing, Shoes & Jewelry/Boys/Shoes/Sandals",department_name:boys AND item_type_keyword:sandals,See Available Refinements
3420716011,"Clothing, Shoes & Jewelry/Boys/Shoes/Slippers",department_name:boys AND item_type_keyword:slippers,See Available Refinements
3420717011,"Clothing, Shoes & Jewelry/Boys/Shoes/Sneakers",department_name:boys AND item_type_keyword:fashion-sneakers,See Available Refinements
7581671011,"Clothing, Shoes & Jewelry/Boys/Shops",,
7581688011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic",,
3455641,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Clothing",,See Available Refinements
2422507011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Clothing/Active Base Layers",department_name:boys AND item_type_keyword:base-layer-underwear,See Available Refinements
1288609011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Clothing/Active Hoodies",department_name:boys AND item_type_keyword:athletic-hoodies,See Available Refinements
2422506011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Clothing/Active Leggings",department_name:boys AND item_type_keyword:athletic-leggings,See Available Refinements
1045950,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Clothing/Active Pants",department_name:boys AND item_type_keyword:athletic-pants,See Available Refinements
394414011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Clothing/Active Shirts & Tees",department_name:boys AND item_type_keyword:athletic-shirts,See Available Refinements
1045966,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Clothing/Active Shorts",department_name:boys AND item_type_keyword:athletic-shorts,See Available Refinements
1046006,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Clothing/Active Sweatshirts",department_name:boys AND item_type_keyword:athletic-sweatshirts,See Available Refinements
2422510011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Clothing/Active Tracksuits",department_name:boys AND item_type_keyword:athletic-tracksuits,See Available Refinements
2422508011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Clothing/Active Underwear",department_name:boys AND item_type_keyword:athletic-underwear,See Available Refinements
2528217011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Clothing/Active Vests",department_name:boys AND item_type_keyword:athletic-vests,See Available Refinements
2422509011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Clothing/Athletic Socks",department_name:boys AND item_type_keyword:athletic-socks,See Available Refinements
2498723011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Clothing/Athletic Supporters",department_name:boys AND item_type_keyword:jock-straps,See Available Refinements
2422505011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Clothing/Track & Active Jackets",department_name:boys AND item_type_keyword:athletic-warm-up-and-track-jackets,See Available Refinements
6127768011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes",,See Available Refinements
3420512011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Baseball & Softball",,See Available Refinements
3420513011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Baseball & Softball/Baseball",department_name:boys AND item_type_keyword:baseball-shoes,See Available Refinements
3420514011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Baseball & Softball/Softball",department_name:boys AND item_type_keyword:softball-shoes,See Available Refinements
3420515011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Basketball",department_name:boys AND item_type_keyword:basketball-shoes,See Available Refinements
3420517011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Boating",department_name:boys AND item_type_keyword:athletic-boating-shoes,See Available Refinements
3420519011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Bowling",department_name:boys AND item_type_keyword:bowling-shoes,See Available Refinements
3420518011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Boxing",department_name:boys AND item_type_keyword:boxing-shoes,See Available Refinements
3420520011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Cheerleading",department_name:boys AND item_type_keyword:cheerleading-shoes,See Available Refinements
3420522011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Cricket",department_name:boys AND item_type_keyword:cricket-shoes,See Available Refinements
3420524011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Cycling",department_name:boys AND item_type_keyword:cycling-footwear,See Available Refinements
3420525011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Dance",department_name:boys AND item_type_keyword:dance-shoes,See Available Refinements
3420526011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Equestrian Sport Boots",department_name:boys AND item_type_keyword:equestrian-boots,See Available Refinements
3420527011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Field Hockey & Lacrosse",,See Available Refinements
3420528011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Field Hockey & Lacrosse/Field Hockey",department_name:boys AND item_type_keyword:field-hockey-shoes,See Available Refinements
3420529011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Field Hockey & Lacrosse/Lacrosse",department_name:boys AND item_type_keyword:lacrosse-shoes,See Available Refinements
3420523011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Fitness & Cross-Training",department_name:boys AND item_type_keyword:cross-trainer-shoes,See Available Refinements
3420530011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Football",department_name:boys AND item_type_keyword:football-shoes,See Available Refinements
3420531011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Futsal",department_name:boys AND item_type_keyword:futsal-shoes,See Available Refinements
3420532011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Golf",department_name:boys AND item_type_keyword:golf-shoes,See Available Refinements
3420533011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Gymnastics",department_name:boys AND item_type_keyword:gymnastics-shoes,See Available Refinements
3420534011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Handball",department_name:boys AND item_type_keyword:american-handball-shoes,See Available Refinements
3420542011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Racquet Sports",,See Available Refinements
3420544011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Racquet Sports/Badminton",department_name:boys AND item_type_keyword:badminton-shoes,See Available Refinements
3420546011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Racquet Sports/Racquetball",department_name:boys AND item_type_keyword:racquetball-shoes,See Available Refinements
3420545011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Racquet Sports/Squash",department_name:boys AND item_type_keyword:squash-shoes,See Available Refinements
3420543011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Racquet Sports/Tennis",department_name:boys AND item_type_keyword:tennis-shoes,See Available Refinements
3420549011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Rugby",department_name:boys AND item_type_keyword:rugby-shoes,See Available Refinements
3420550011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Running",department_name:boys AND item_type_keyword:running-shoes,See Available Refinements
3420552011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Skateboarding",department_name:boys AND item_type_keyword:skateboarding-shoes,See Available Refinements
3420554011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Soccer",department_name:boys AND item_type_keyword:soccer-shoes,See Available Refinements
3420555011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Sport Sandals",department_name:boys AND item_type_keyword:athletic-sandals,See Available Refinements
3420556011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Track & Field & Cross Country",,See Available Refinements
3420558011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Track & Field & Cross Country/Cross Country",department_name:boys AND item_type_keyword:cross-country-running-shoes,See Available Refinements
3420557011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Track & Field & Cross Country/Track & Field",department_name:boys AND item_type_keyword:track-shoes,See Available Refinements
3420551011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Trail Running",department_name:boys AND item_type_keyword:trail-runners,See Available Refinements
3420559011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Volleyball",department_name:boys AND item_type_keyword:volleyball-shoes,See Available Refinements
3420560011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Walking",department_name:boys AND item_type_keyword:walking-shoes,See Available Refinements
3420561011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Water Shoes",department_name:boys AND item_type_keyword:athletic-water-shoes,See Available Refinements
3420562011,"Clothing, Shoes & Jewelry/Boys/Shops/Athletic/Shoes/Wrestling",department_name:boys AND item_type_keyword:wrestling-shoes,See Available Refinements
7581691011,"Clothing, Shoes & Jewelry/Boys/Shops/School Uniforms",,
2492627011,"Clothing, Shoes & Jewelry/Boys/Shops/School Uniforms/Clothing",,See Available Refinements
2492633011,"Clothing, Shoes & Jewelry/Boys/Shops/School Uniforms/Clothing/Accessories",department_name:boys AND item_type_keyword:school-uniform-apparel-accessories,See Available Refinements
2492632011,"Clothing, Shoes & Jewelry/Boys/Shops/School Uniforms/Clothing/Jackets & Coats",department_name:boys AND item_type_keyword:school-uniform-coats-and-jackets,See Available Refinements
2492629011,"Clothing, Shoes & Jewelry/Boys/Shops/School Uniforms/Clothing/Pants",department_name:boys AND item_type_keyword:school-uniform-pants,See Available Refinements
2492631011,"Clothing, Shoes & Jewelry/Boys/Shops/School Uniforms/Clothing/Sets",department_name:boys AND item_type_keyword:school-uniform-sets,See Available Refinements
2492630011,"Clothing, Shoes & Jewelry/Boys/Shops/School Uniforms/Clothing/Shorts",department_name:boys AND item_type_keyword:school-uniform-shorts,See Available Refinements
6461554011,"Clothing, Shoes & Jewelry/Boys/Shops/School Uniforms/Clothing/Sweaters",department_name:boys AND item_type_keyword:school-uniform-sweaters,See Available Refinements
6461555011,"Clothing, Shoes & Jewelry/Boys/Shops/School Uniforms/Clothing/Sweaters/Cardigans",department_name:boys AND item_type_keyword:school-uniform-cardigan-sweaters,See Available Refinements
6461556011,"Clothing, Shoes & Jewelry/Boys/Shops/School Uniforms/Clothing/Sweaters/Pullovers",department_name:boys AND item_type_keyword:school-uniform-pullover-sweaters,See Available Refinements
6461557011,"Clothing, Shoes & Jewelry/Boys/Shops/School Uniforms/Clothing/Sweaters/Vests",department_name:boys AND item_type_keyword:school-uniform-sweater-vests,See Available Refinements
2492628011,"Clothing, Shoes & Jewelry/Boys/Shops/School Uniforms/Clothing/Tops",department_name:boys AND item_type_keyword:school-uniform-shirts,See Available Refinements
6461558011,"Clothing, Shoes & Jewelry/Boys/Shops/School Uniforms/Clothing/Tops/Button-Down Shirts",department_name:boys AND item_type_keyword:school-uniform-button-down-shirts,See Available Refinements
6461559011,"Clothing, Shoes & Jewelry/Boys/Shops/School Uniforms/Clothing/Tops/Polos",department_name:boys AND item_type_keyword:school-uniform-polo-shirts,See Available Refinements
3420715011,"Clothing, Shoes & Jewelry/Boys/Shops/School Uniforms/Shoes",department_name:boys AND item_type_keyword:footwear AND style_keywords:school_uniform,
6358551011,"Clothing, Shoes & Jewelry/Boys/Watches",,
6358554011,"Clothing, Shoes & Jewelry/Boys/Watches/Pocket Watches",department_name:boys AND item_type_keyword:pocket-watches,See Available Refinements
6358553011,"Clothing, Shoes & Jewelry/Boys/Watches/Watch Bands",department_name:boys AND item_type_keyword:watchbands,See Available Refinements
6358552011,"Clothing, Shoes & Jewelry/Boys/Watches/Wrist Watches",department_name:boys AND item_type_keyword:watches,See Available Refinements
7586165011,"Clothing, Shoes & Jewelry/Costumes & Accessories",,See Available Refinements
14194742011,"Clothing, Shoes & Jewelry/Costumes & Accessories/Kids & Baby",,See Available Refinements
14194759011,"Clothing, Shoes & Jewelry/Costumes & Accessories/Kids & Baby/Baby",,See Available Refinements
14194761011,"Clothing, Shoes & Jewelry/Costumes & Accessories/Kids & Baby/Baby/Baby Boys",department_name:( baby-boys OR unisex-baby ) AND item_type_keyword:infant-and-toddler-costumes,See Available Refinements
14194760011,"Clothing, Shoes & Jewelry/Costumes & Accessories/Kids & Baby/Baby/Baby Girls",department_name:( baby-girls OR unisex-baby ) AND item_type_keyword:infant-and-toddler-costumes,See Available Refinements
14194751011,"Clothing, Shoes & Jewelry/Costumes & Accessories/Kids & Baby/Boys",,See Available Refinements
14194756011,"Clothing, Shoes & Jewelry/Costumes & Accessories/Kids & Baby/Boys/Accessories",department_name:( boys OR unisex-child ) AND item_type_keyword:childrens-costume-accessories,See Available Refinements
14194752011,"Clothing, Shoes & Jewelry/Costumes & Accessories/Kids & Baby/Boys/Costumes",department_name:( boys OR unisex-child ) AND item_type_keyword:childrens-costumes,See Available Refinements
14194753011,"Clothing, Shoes & Jewelry/Costumes & Accessories/Kids & Baby/Boys/Footwear",department_name:( boys OR unisex-child ) AND item_type_keyword:costume-footwear,See Available Refinements
14194754011,"Clothing, Shoes & Jewelry/Costumes & Accessories/Kids & Baby/Boys/Masks",department_name:( boys OR unisex-child ) AND item_type_keyword:childrens-costume-masks,See Available Refinements
14194755011,"Clothing, Shoes & Jewelry/Costumes & Accessories/Kids & Baby/Boys/Wigs",department_name:( boys OR unisex-child ) AND item_type_keyword:childrens-costume-wigs,See Available Refinements
